Time,Open,High,Low,Close
1709525100,63488,63496.5,63437.5,63468.5
1709525400,63480.5,63575.5,63456,63575.5
1709525700,63580.5,63586,63531,63556
1709526000,63538,63631.5,63529.5,63615
1709526300,63628,63658.5,63618,63632.5
1709526600,63671.5,63753.5,63618.5,63753.5
1709526900,63776.5,63806.5,63740.5,63806.5
1709527200,63795.5,63796.5,63680,63680
1709527500,63678.5,63704,63605,63613.5
1709527800,63618,63656,63593,63643
1709528100,63641,63683.5,63641,63664
1709528400,63686.5,63722,63625.5,63722
1709528700,63736.5,63736.5,63637.5,63637.5
1709529000,63638.5,63638.5,63564,63564
1709529300,63570,63575.5,63493.5,63546.5
1709529600,63500.5,63534.5,63484.5,63484.5
1709529900,63480,63526.5,63458,63467.5
1709530200,63460.5,63486.5,63393.5,63396
1709530500,63341,63388.5,63292,63318.5
1709530800,63272.5,63373.5,63269.5,63366.5
1709531100,63374,63396.5,63323,63380.5
1709531400,63362.5,63444,63344.5,63443.5
1709531700,63475.5,63508.5,63387,63403.5
1709532000,63406,63450,63376.5,63450
1709532300,63446,63479.5,63446,63468
1709532600,63486.5,63549.5,63486,63549.5
1709532900,63562,63607,63562,63591
1709533200,63586.5,63597,63572,63572
1709533500,63535,63602.5,63535,63598
1709533800,63611.5,63611.5,63510,63562
1709534100,63579.5,63662,63579.5,63642
1709534400,63648,63648,63570,63580
1709534700,63562,63684,63539,63684
1709535000,63676.5,63723.5,63613,63723.5
1709535300,63689,63733,63681,63715
1709535600,63734,63734,63648,63657.5
1709535900,63646.5,63646.5,63547.5,63555.5
1709536200,63556,63623,63527.5,63623
1709536500,63645,63731.5,63645,63731.5
1709536800,63749,63772.5,63719,63769.5
1709537100,63774,63794.5,63749,63786.5
1709537400,63726.5,63800,63726.5,63800
1709537700,63806.5,63925.5,63804.5,63900.5
1709538000,63896.5,64166.5,63896.5,64131.5
1709538300,64191.5,64331,64066,64147.5
1709538600,64074.5,64163,63951.5,63957
1709538900,64079.5,64109,63994,64109
1709539200,64111.5,64187.5,64085.5,64158.5
1709539500,64191,64806.5,64164,64806.5
1709539800,64675.5,64944,64675.5,64823.5
1709540100,64706.5,64870,64706.5,64717
1709540400,64674.5,64997,64674.5,64855
1709540700,64972.5,65058.5,64930.5,64998.5
1709541000,64961,65006.5,64876.5,65006
1709541300,65031,65286.5,65031,65286.5
1709541600,65271.5,65620,65271.5,65588
1709541900,65438.5,65540.5,65251,65284.5
1709542200,65346.5,65372.5,65280.5,65286
1709542500,65326,65474,65284.5,65289.5
1709542800,65299,65405.5,65078.5,65078.5
1709543100,65098.5,65098.5,64820,65030.5
1709543400,65058.5,65190,64924,65190
1709543700,65139,65190.5,64998,65083
1709544000,65046.5,65112.5,64969,65112.5
1709544300,65170.5,65256.5,65158,65256.5
1709544600,65262,65626,65245.5,65601.5
1709544900,65470,65534.5,65379,65466
1709545200,65421,65497.5,65340,65340
1709545500,65346.5,65498.5,65295,65494
1709545800,65471.5,65504.5,65372.5,65504.5
1709546100,65509,65509,65356.5,65356.5
1709546400,65391,65391,65173.5,65261
1709546700,65162.5,65162.5,64982.5,64994.5
1709547000,64960.5,65144.5,64931,65122.5
1709547300,65175,65186.5,65150,65177.5
1709547600,65096.5,65131.5,64975.5,65116.5
1709547900,65139.5,65223.5,65139.5,65147
1709548200,65153.5,65201.5,65138,65171
1709548500,65188,65188,64805,64805
1709548800,64916.5,65029,64857,65029
1709549100,65073.5,65086.5,64956,65036
1709549400,65069,65069,64951,64951
1709549700,64950,65129,64950,65129
1709550000,65100,65238,65100,65126.5
1709550300,65147.5,65231.5,65070,65175
1709550600,65126.5,65134.5,65082,65107.5
1709550900,65052,65054.5,64986.5,64986.5
1709551200,64996.5,64996.5,64913.5,64913.5
1709551500,64938.5,64979.5,64904.5,64904.5
1709551800,64883.5,65041,64883.5,65041
1709552100,65022.5,65092.5,65022.5,65077.5
1709552400,65063.5,65118.5,65012.5,65058
1709552700,65033,65110.5,65033,65110.5
1709553000,65158.5,65216,65153.5,65181.5
1709553300,65146.5,65268,65129,65268
1709553600,65295.5,65295.5,65111,65150
1709553900,65146,65146,65066,65124
1709554200,65082,65082,65024.5,65049.5
1709554500,65027.5,65056,65012,65012
1709554800,65032.5,65051.5,65023.5,65040.5
1709555100,65050.5,65091,65046.5,65091
1709555400,65094.5,65102.5,65090,65090
1709555700,65089,65126,65088.5,65116
1709556000,65101.5,65127,64990,64994
1709556300,64939,65100,64916,65098
1709556600,65086.5,65127,65086.5,65123
1709556900,65126.5,65156.5,65126.5,65151
1709557200,65154.5,65240,65154.5,65177.5
1709557500,65169,65314.5,65169,65293.5
1709557800,65345.5,65410.5,65332.5,65385.5
1709558100,65390,65390,65327.5,65361.5
1709558400,65356.5,65356.5,65275.5,65308.5
1709558700,65256.5,65294.5,65195,65271.5
1709559000,65252.5,65437.5,65252.5,65437.5
1709559300,65490,65540.5,65402.5,65505
1709559600,65537.5,65626.5,65486,65606.5
1709559900,65582,65582,65342.5,65342.5
1709560200,65392.5,65506.5,65392.5,65392.5
1709560500,65401,65401,65069.5,65125.5
1709560800,65131,65156,64714.5,64714.5
1709561100,64907.5,65033.5,64904,65000
1709561400,65070,65306,65048,65275.5
1709561700,65190.5,65252,65056.5,65146.5
1709562000,65109,65166.5,65064,65085
1709562300,65068,65389,65012,65389
1709562600,65364.5,65552,65364.5,65416
1709562900,65579.5,66039.5,65579.5,65971
1709563200,66041,66286.5,66037,66104
1709563500,66062.5,66159.5,65877.5,66098.5
1709563800,66064.5,66256.5,66004,66176
1709564100,66222,66325.5,66202.5,66209.5
1709564400,66176.5,66176.5,65995.5,65995.5
1709564700,65998.5,66062.5,65867,66062.5
1709565000,66159,66320,66101.5,66308
1709565300,66287.5,66396.5,66198,66396.5
1709565600,66260.5,66311,66166.5,66311
1709565900,66242,66261,66147,66220
1709566200,66200.5,66200.5,66105,66187.5
1709566500,66139.5,66184,66067.5,66133.5
1709566800,66077.5,66433.5,66057,66433.5
1709567100,66439.5,66439.5,66258.5,66260.5
1709567400,66296.5,66552,66261.5,66378.5
1709567700,66344.5,66483,66342.5,66483
1709568000,66556.5,66556.5,66362,66482.5
1709568300,66406,66706.5,66406,66602.5
1709568600,66620.5,66792,66620.5,66756
1709568900,66826.5,66826.5,66694.5,66699
1709569200,66703,66756,66517,66517
1709569500,66550.5,66558,66326.5,66417.5
1709569800,66429.5,66429.5,66231.5,66376
1709570100,66463.5,66463.5,66219.5,66219.5
1709570400,66239.5,66435.5,66239.5,66435.5
1709570700,66474.5,66589,66406,66509
1709571000,66491,66491,66383,66383
1709571300,66509.5,66583.5,66382,66583.5
1709571600,66607,66625.5,66306.5,66306.5
1709571900,66331.5,66358.5,66223.5,66248
1709572200,66317.5,66613,66317.5,66613
1709572500,66633.5,67006.5,66633.5,67006.5
1709572800,67002.5,67051.5,66786.5,66786.5
1709573100,66961.5,67434,66961.5,67406
1709573400,67346.5,67477,67304,67477
1709573700,67504.5,67504.5,67250,67264.5
1709574000,67161,67311.5,66993.5,67311.5
1709574300,67387,67387,66856,66936.5
1709574600,67036,67187,66931.5,67185.5
1709574900,67156.5,67161.5,66937,66937
1709575200,66962.5,67120,66871,67063
1709575500,67040,67070.5,66909,66909
1709575800,66909.5,66909.5,66374.5,66641
1709576100,66725,66926.5,66619.5,66632
1709576400,66599,66637,66558,66618.5
1709576700,66474.5,66545,66279.5,66279.5
1709577000,66331,66509,66328,66509
1709577300,66502,66507.5,66255,66430.5
1709577600,66442,66571,66383,66486.5
1709577900,66598,66667.5,66575.5,66649.5
1709578200,66662.5,66662.5,66550.5,66623
1709578500,66599.5,66641.5,66577,66638
1709578800,66633.5,66633.5,66530.5,66549
1709579100,66628.5,66641.5,66460.5,66486
1709579400,66393.5,66556,66390.5,66494
1709579700,66485.5,66753.5,66447.5,66753.5
1709580000,66800,66856,66779,66856
1709580300,66893.5,67111.5,66893.5,67111.5
1709580600,67134.5,67210,67106.5,67210
1709580900,67217.5,67242.5,67192.5,67231.5
1709581200,67266,67290,67085.5,67110.5
1709581500,67174,67239,67164,67239
1709581800,67280,67424.5,67270,67322
1709582100,67388.5,67480,67388.5,67398
1709582400,67292.5,67371.5,67161.5,67220
1709582700,67149,67272,67139,67272
1709583000,67281,67396.5,67274.5,67396.5
1709583300,67400,67400,67247.5,67247.5
1709583600,67231.5,67326.5,67192.5,67326.5
1709583900,67435.5,67443,67353,67370.5
1709584200,67375,67587,67333,67466
1709584500,67490,67788,67407.5,67788
1709584800,67743,67743,67470,67518.5
1709585100,67606,67606,67165,67212.5
1709585400,67252.5,67385,67250.5,67385
1709585700,67371,67709.5,67371,67637.5
1709586000,67350,67594.5,67332.5,67514
1709586300,67480,67509.5,67300,67300
1709586600,67258.5,67279.5,67023.5,67195.5
1709586900,67128.5,67143,66974.5,66974.5
1709587200,67055,67062,66898.5,66898.5
1709587500,66899.5,67019,66792,67006.5
1709587800,66995.5,67096,66919.5,67089.5
1709588100,67140,67140,67086,67119.5
1709588400,67163.5,67163.5,67050.5,67063
1709588700,67081.5,67260.5,67081.5,67253.5
1709589000,67326.5,67353.5,67188.5,67298
1709589300,67339,67435,67304,67435
1709589600,67426.5,67691,67426.5,67691
1709589900,67677.5,67767,67495.5,67767
1709590200,67711.5,67820,67578,67667.5
1709590500,67599.5,67606.5,67367,67606
1709590800,67576,67576,67372,67375.5
1709591100,67359.5,67480.5,67352.5,67426
1709591400,67372.5,67465.5,67329,67347.5
1709591700,67356.5,67491.5,67329.5,67491.5
1709592000,67579,67834,67579,67707
1709592300,67831,67940.5,67804.5,67822.5
1709592600,67864.5,67895.5,67755,67764.5
1709592900,67755,67981,67755,67981
1709593200,67922,68240,67910.5,68232.5
1709593500,68253,68360.5,68163,68347.5
1709593800,68355,68572.5,68355,68422.5
1709594100,68445.5,68445.5,68317.5,68334
1709594400,68307.5,68350.5,68155.5,68213.5
1709594700,68193,68193,67899.5,67995
1709595000,67807,67828,67536,67731.5
1709595300,67728.5,67985.5,67597.5,67985.5
1709595600,67972,68037,67789.5,67837.5
1709595900,67832.5,67866,67724.5,67866
1709596200,67906.5,68276,67906.5,68272.5
1709596500,68221,68383,68221,68357.5
1709596800,68209,68303,68209,68303
1709597100,68395,68436.5,68252.5,68291.5
1709597400,68200,68355,68200,68329.5
1709597700,68355,68383.5,68260,68362
1709598000,68406.5,68506,68206.5,68206.5
1709598300,68178,68194.5,68042.5,68094
1709598600,68032.5,68032.5,67910.5,67910.5
1709598900,67935,67980,67853,67971.5
1709599200,68006,68257,68006,68257
1709599500,68210.5,68253.5,68000.5,68016.5
1709599800,68140,68205,68067.5,68067.5
1709600100,68087,68190,68080.5,68190
1709600400,68121.5,68271,68071,68271
1709600700,68362.5,68404,68154.5,68404
1709601000,68427.5,68596,68427.5,68458
1709601300,68566.5,68608.5,68362.5,68366.5
1709601600,68311.5,68610.5,68311.5,68568.5
1709601900,68585,68585,68462.5,68524
1709602200,68468.5,68519.5,68357,68406.5
1709602500,68379.5,68399,68183.5,68378.5
1709602800,68441,68501.5,68402,68404
1709603100,68344,68685.5,68344,68667
1709603400,68726.5,68770,68664.5,68744.5
1709603700,68748.5,68748.5,68598.5,68598.5
1709604000,68620.5,68620.5,68499,68499
1709604300,68509,68562.5,68466,68518.5
1709604600,68507,68518.5,68198,68218
1709604900,68157.5,68157.5,67921,68052
1709605200,68127,68364,68115.5,68364
1709605500,68373,68402.5,68245.5,68347.5
1709605800,68215.5,68387.5,68183,68183
1709606100,68193.5,68193.5,67982.5,67982.5
1709606400,67997.5,68251,67997.5,68238
1709606700,68268.5,68356.5,68254.5,68356.5
1709607000,68271,68355,68209.5,68276
1709607300,68281.5,68333,68195,68226
1709607600,68168,68168,68033,68041
1709607900,68065.5,68091.5,67960.5,68091.5
1709608200,68059.5,68059.5,67679,67769
1709608500,67782,67957,67689,67903
1709608800,67982,68099,67897,68085.5
1709609100,68109,68138.5,68044.5,68044.5
1709609400,68085.5,68106.5,68055,68068.5
1709609700,68063,68106.5,68063,68095.5
1709610000,68062.5,68253,68057.5,68253
1709610300,68238,68302.5,68198.5,68232.5
1709610600,68270.5,68270.5,68188,68220.5
1709610900,68205,68229.5,68183,68183
1709611200,68171,68422,68171,68422
1709611500,68441,68471,68252.5,68252.5
1709611800,68094.5,68160.5,67893.5,67904
1709612100,67950,67957.5,67875,67875
1709612400,67872,67917,67798,67834.5
1709612700,67892.5,68020.5,67853.5,67977
1709613000,67991.5,68055,67974,67987.5
1709613300,67987.5,68000.5,67793,67793
1709613600,67783.5,67944.5,67687,67705.5
1709613900,67666,67725.5,67522,67522
1709614200,67530,67590,67140,67590
1709614500,67542,67542,67380,67386.5
1709614800,67396.5,67396.5,65418.5,66050.5
1709615100,66575,66609.5,66154.5,66550.5
1709615400,66606.5,66698,66425.5,66532.5
1709615700,66618.5,66775,66618.5,66624
1709616000,66676.5,67036.5,66676.5,67036.5
1709616300,67073.5,67123.5,66924.5,66946.5
1709616600,66940,66940,66693.5,66833.5
1709616900,66820.5,66867.5,66544,66544
1709617200,66685.5,66685.5,66496.5,66506.5
1709617500,66538.5,66804.5,66538.5,66743.5
1709617800,66743,66853.5,66743,66853.5
1709618100,66802.5,67104,66793.5,67048.5
1709618400,67064,67064,66754,66828.5
1709618700,66798.5,66918,66798.5,66918
1709619000,66940.5,67167,66940.5,67062
1709619300,67116.5,67319.5,67116.5,67287
1709619600,67263.5,67401.5,67263.5,67286
1709619900,67278,67426.5,67194.5,67420
1709620200,67298,67518.5,67285,67416.5
1709620500,67414.5,67530,67414.5,67441
1709620800,67496.5,67535,67404,67404
1709621100,67383.5,67557,67383.5,67557
1709621400,67520,67531.5,67416.5,67416.5
1709621700,67454,67454,67281.5,67357
1709622000,67420.5,67420.5,67233.5,67233.5
1709622300,67177.5,67264,67161,67221
1709622600,67233,67313.5,67233,67243.5
1709622900,67261.5,67287,67170,67225.5
1709623200,67188.5,67188.5,67049,67049
1709623500,67127.5,67161.5,66988,66988
1709623800,66897.5,66965.5,66834.5,66898
1709624100,66762.5,66764,66554.5,66656
1709624400,66765.5,66765.5,66632,66632
1709624700,66576,66591,66464.5,66564
1709625000,66610.5,66771,66610.5,66736
1709625300,66624.5,66628.5,66269.5,66269.5
1709625600,66398,66513.5,66342,66342
1709625900,66402.5,66402.5,65786,65786
1709626200,65938,66550.5,65938,66522.5
1709626500,66556.5,66637.5,66556.5,66597
1709626800,66566,66775.5,66506,66775.5
1709627100,66768.5,66802,66683,66691.5
1709627400,66665,66715,66469,66529
1709627700,66534,66813,66496,66813
1709628000,66786,66810.5,66673,66783
1709628300,66763,66870,66738.5,66870
1709628600,66769.5,66913,66769.5,66890
1709628900,66891.5,66969,66868,66969
1709629200,66969,66969,66776,66776
1709629500,66780.5,66894,66754.5,66875.5
1709629800,66838,66838,66766,66766
1709630100,66724.5,66831,66724.5,66792.5
1709630400,66833,66891.5,66831.5,66891.5
1709630700,66874,66878,66822.5,66822.5
1709631000,66795,66795,66552,66552
1709631300,66605.5,66605.5,66441,66519.5
1709631600,66490.5,66546.5,66434.5,66434.5
1709631900,66482.5,66482.5,66260.5,66268
1709632200,66268.5,66387.5,66187.5,66351.5
1709632500,66411.5,66502.5,66405.5,66502.5
1709632800,66554,66644.5,66554,66632.5
1709633100,66630.5,66754.5,66630.5,66753
1709633400,66761.5,66806.5,66714,66788
1709633700,66803.5,66868,66768,66868
1709634000,66868,66887,66825,66876
1709634300,66889,67032.5,66887.5,67020
1709634600,67018.5,67241,66990.5,67186.5
1709634900,67104,67199,67104,67172.5
1709635200,67176,67176,67090,67127
1709635500,67128.5,67134,66938,66938
1709635800,66965.5,67068,66965.5,67048.5
1709636100,67062.5,67068.5,66888.5,66888.5
1709636400,66940,66970,66850.5,66927
1709636700,66893.5,66940,66859.5,66866
1709637000,66906.5,66910.5,66785,66785
1709637300,66784,66799,66706,66796
1709637600,66782.5,66856.5,66733,66808
1709637900,66826,66941.5,66806,66926.5
1709638200,66886,66943,66656.5,66694
1709638500,66683,66740.5,66661,66740.5
1709638800,66715.5,66715.5,66610,66610
1709639100,66620,66723.5,66620,66719
1709639400,66716.5,66759.5,66673,66751
1709639700,66752.5,66762.5,66707.5,66729
1709640000,66718.5,66796,66646,66796
1709640300,66818,66912,66818,66900
1709640600,66897,67101,66897,67101
1709640900,67117.5,67156,66992.5,67055.5
1709641200,67088.5,67088.5,66900.5,66981.5
1709641500,66965,67027,66965,67006
1709641800,66979.5,67114.5,66963.5,67114.5
1709642100,67126,67235,67126,67229
1709642400,67260.5,67260.5,67146,67146
1709642700,67168,67266.5,67105,67226
1709643000,67213.5,67332,67213.5,67314
1709643300,67332.5,67394,67291,67373.5
1709643600,67371.5,67587,67371.5,67577
1709643900,67552,67757,67502.5,67738
1709644200,67740,67866.5,67702,67852
1709644500,67859.5,67990.5,67836,67971
1709644800,67960.5,68049.5,67960.5,67964
1709645100,67902,67902,67719.5,67756.5
1709645400,67724.5,67724.5,67564.5,67665.5
1709645700,67742,67913,67678.5,67891.5
1709646000,67888.5,67929.5,67784,67878
1709646300,67841.5,67903.5,67832,67870.5
1709646600,67785.5,67800.5,67631.5,67701.5
1709646900,67777,67877,67667,67849.5
1709647200,67831.5,67831.5,67547,67675
1709647500,67607.5,67720,67594,67620
1709647800,67597,67597,67444.5,67556
1709648100,67560,67719,67536.5,67561
1709648400,67661,67661,67377,67392
1709648700,67296.5,67640.5,67296.5,67640.5
1709649000,67693,67693,67451,67479.5
1709649300,67407,67819.5,67407,67747
1709649600,67903,68453.5,67903,68446
1709649900,68547,68586.5,68405,68586.5
1709650200,68518,68741,68518,68718.5
1709650500,68829,68831.5,68537,68663
1709650800,68757,69181,68757,69146
1709651100,67910.5,68232.5,67764,68112.5
1709651400,67781,68413,67781,68376
1709651700,68275.5,68492,68028,68028
1709652000,68083,68094,67570.5,67570.5
1709652300,67544.5,67763,67272,67272
1709652600,67205,67205,66740,66987.5
1709652900,67141,67346,67104.5,67111.5
1709653200,67229,67229,66894.5,66906
1709653500,67086.5,67345,67086.5,67267
1709653800,67358,67386.5,67179.5,67308.5
1709654100,67288.5,67288.5,66903,66922
1709654400,66828.5,67003,66633.5,66642
1709654700,66741,66741,65275.5,65932.5
1709655000,65962,65962,65032.5,65496
1709655300,65010,65510,64858.5,65119.5
1709655600,64930,65791.5,64930,65791.5
1709655900,65819.5,65859,65463,65859
1709656200,65894.5,66040.5,65661.5,65714.5
1709656500,65626.5,65626.5,65412.5,65465.5
1709656800,65376.5,65532.5,65233,65233
1709657100,65220,65481,64970.5,65056.5
1709657400,65221,65454.5,65221,65348
1709657700,65347,65524.5,65337,65524.5
1709658000,65554,65554,65019,65019
1709658300,65080,65205.5,64132.5,64155.5
1709658600,63733,64338.5,63657,64152
1709658900,64158,64482,64158,64352.5
1709659200,64506.5,64782,64506.5,64726
1709659500,64673,64673,64437,64481.5
1709659800,64512,64512,64307,64307
1709660100,64362,64964.5,64362,64964.5
1709660400,64903.5,65030,64900,64900
1709660700,65013.5,65202,64931.5,65201.5
1709661000,65256.5,65372.5,65138.5,65268
1709661300,65148.5,65643,65148.5,65643
1709661600,65506.5,65506.5,65262.5,65272.5
1709661900,65257,65270,65154.5,65217.5
1709662200,65189.5,65224,65114.5,65181
1709662500,65163.5,65241.5,64932,64932
1709662800,64954,64954,64809,64847.5
1709663100,64736.5,64778.5,64624,64687
1709663400,64638,64775,64537.5,64775
1709663700,64844,64844,64607,64632
1709664000,64532.5,64716,64532.5,64577.5
1709664300,64628.5,64628.5,64182.5,64364.5
1709664600,64389,64389,63819.5,63868
1709664900,63780,64154,63780,64117
1709665200,64129,64292,64128.5,64192
1709665500,64181,64181,63687,63687
1709665800,63642,63647.5,63392.5,63475.5
1709666100,63283.5,63346,62689,62862
1709666400,63137,63265.5,62920,62920
1709666700,62966,63286,62966,63258.5
1709667000,63292,63300,62864.5,62864.5
1709667300,62822,62822,61672.5,62012
1709667600,62116.5,62519,62055,62410
1709667900,62338.5,62338.5,61834,62147.5
1709668200,62141.5,62264.5,61500,61500
1709668500,60858,61531,59845.5,61531
1709668800,61467,62472,61467,62472
1709669100,62694.5,62694.5,62126,62640
1709669400,62786.5,63097,62663,63006
1709669700,63143,63143,62597.5,62802
1709670000,62666,62788.5,62432.5,62750.5
1709670300,62787,62827,62685,62762.5
1709670600,62806.5,62806.5,62588.5,62588.5
1709670900,62511,62511,61715.5,61750.5
1709671200,61887.5,62229,61610.5,62229
1709671500,62096.5,62596.5,62060.5,62104.5
1709671800,62141,62386.5,62141,62186
1709672100,62248,62248,61941.5,61941.5
1709672400,61954,62286.5,61948.5,62239.5
1709672700,62352.5,62818.5,62352.5,62818.5
